filename,int-bounds,big-arr,big-arr-10x,linked,dlinked,bintree
extr_linuxdriverss390netqeth_core_main.c_qeth_card_hw_is_reachable.c,0,,1,,,
extr_linuxdriverss390netqeth_core_main.c_qeth_compute_cq_notification.c,0,1,2,,,
extr_linuxdriverss390cioitcw.c_itcw_calc_size.c,0,1,2,,,
extr_linuxdriverss390cioitcw.c_itcw_get_tcw.c,0,,,,,
extr_linuxdriverss390netctcm_mpc.h_ctcmpc_dump_skb.c,0,,1,,,
extr_linuxdriverss390netctcm_mpc.h_ctcmpc_dumpit.c,0,,1,,,
extr_linuxdriverss390cryptozcrypt_msgtype50.c_get_rsa_crt_fc.c,0,,,,,
extr_linuxdriverss390cryptozcrypt_msgtype50.c_get_rsa_modex_fc.c,0,,,,,
extr_linuxdriverss390netlcs.c_lcs_set_multicast_list.c,0,,1,,,
extr_linuxdriverssbuschaructrl.c_uctrl_ioctl.c,0,,1,,,
extr_linuxdriverss390netqeth_core.h_qeth_is_diagass_supported.c,0,,1,,,
extr_linuxdriverss390netlcs.c_lcs_clear_multicast_list.c,0,,1,,,
extr_linuxdriverss390netlcs.c_lcs_complete.c,0,,1,,,
extr_linuxdriverss390netqeth_l3_main.c_qeth_l3_cast_type_to_flag.c,0,1,2,,,
extr_linuxdriverss390netqeth_core_main.c_qeth_core_get_sset_count.c,0,,1,,,
extr_linuxdriverss390netctcm_main.c_ctcm_dev_setup.c,0,,,,,
extr_linuxdriverss390netqeth_core_main.c_qeth_cut_iqd_prio.c,0,,1,,,
extr_linuxdriversscsi3w-9xxx.c_twa_check_bits.c,0,1,2,,,
extr_linuxdriversscsi53c700.c_NCR_700_identify.c,0,1,2,,,
extr_linuxdriverss390netqeth_core_main.c_qeth_setadpparms_inspect_rc.c,0,,,,,
extr_linuxdriverss390netqeth_core.h_qeth_is_ipa_enabled.c,0,,,,,
extr_linuxdriverss390netqeth_core.h_qeth_is_ipa_supported.c,0,,1,,,
extr_linuxdriverss390netqeth_core_main.c_qeth_get_qdio_q_format.c,0,,1,,,
extr_linuxdriverss390netqeth_core_main.c_qeth_init_func_level.c,0,,,,,
extr_linuxdriverss390netqeth_core.h_qeth_netdev_is_registered.c,0,,,,,
extr_linuxdriverss390netqeth_core.h_qeth_rx_csum.c,0,,,,,
extr_linuxdriverss390netqeth_core_main.c_qeth_set_initial_options.c,0,,,,,
extr_linuxdriverss390netqeth_core_main.c_qeth_set_recovery_task.c,0,,1,,,
extr_linuxdriverss390scsizfcp_fsf.c_zfcp_fsf_convert_portspeed.c,0,1,2,,,
extr_linuxdriverss390netlcs.c_lcs_prepare.c,0,,1,,,
extr_linuxdriverss390netqeth_l2_main.c_qeth_bridgeport_is_in_use.c,0,,,,,
extr_linuxdriverss390netqeth_l2_main.c_qeth_l2_vnicc_set_defaults.c,0,,,,,
extr_linuxdriverss390netqeth_core_main.c_qeth_get_cardname.c,0,,,,,
extr_linuxdriverss390netqeth_core_main.c_qeth_get_cardname_short.c,0,,,,,
extr_linuxdriverss390ciofcx.c_tca_size.c,0,,1,,,
extr_linuxdriverss390ciofcx.c_tcw_get_data.c,0,,,,,
extr_linuxdriverss390scsizfcp_dbf.c_zfcp_dbf_plen.c,0,1,2,,,
extr_linuxdriverss390netqeth_core_main.c_qeth_setassparms_inspect_rc.c,0,,,,,
extr_linuxdriverss390netqeth_l3_main.c_qeth_l3_fill_netmask.c,,,0,,,
extr_linuxdriverss390netqeth_l3_main.c_arpentry_matches_prot.c,0,,1,,,
extr_linuxdriverss390scsizfcp_fc.c_zfcp_fc_timeout_bsg_job.c,0,,1,,,
extr_linuxdriverss390scsizfcp_dbf.h_zfcp_dbf_hba_fsf_resp_suppress.c,0,,,,,
extr_linuxdriverss390netqeth_core_mpc.h_qeth_intparm_is_iob.c,0,1,2,,,
extr_linuxdriverss390netqeth_l3_main.c_qeth_l3_get_setdelip_flags.c,0,,,,,
extr_linuxdriverss390netqeth_l3.h_qeth_l3_addr_match_all.c,0,,,,,
extr_linuxdriversscsiaha1542.c_dma_speed_hw.c,0,1,2,,,
extr_linuxdriversscsiaacraidaachba.c_set_sense.c,,,0,,,
extr_linuxdriverss390netqeth_core_main.c_qeth_is_last_sbale.c,0,,1,,,
extr_linuxdriversscsiadvansys.c_AscGetMaxDmaCount.c,0,1,2,,,
extr_linuxdriverssbuscharenvctrl.c_envctrl_init_globaladdr.c,0,,,,,
extr_linuxdriverssbuscharenvctrl.c_envctrl_init_voltage_status.c,0,,,,,
extr_linuxdriversscsiBusLogic.h_blogic_incszbucket.c,0,,1,,,
extr_linuxdriversscsiNCR5380.h_NCR5380_dma_residual_none.c,0,,1,,,
extr_linuxdriversscsia100u2w.c_init_alloc_map.c,0,,,,,
extr_linuxdriversscsi53c700.c_bitmap_to_number.c,0,1,2,,,
extr_linuxdriverss390scsizfcp_ccw.c_zfcp_ccw_probe.c,0,,1,,,
extr_linuxdriverssbuscharenvctrl.c_envctrl_i2c_voltage_status.c,0,,,,,
extr_linuxdriverssbuscharenvctrl.c_envctrl_i2c_globaladdr.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic79xx_core.c_ahd_set_unit.c,0,,1,,,
extr_linuxdriversscsiaic7xxxaic79xx_core.c_ahd_sglist_size.c,0,,1,,,
extr_linuxdriverss390netqeth_l3_main.c_qeth_l3_neigh_setup.c,0,,,,,
extr_linuxdriverss390scsizfcp_qdio.h_zfcp_qdio_skip_to_last_sbale.c,0,,,,,
extr_linuxdriverss390netqeth_core_main.c_qeth_init_tokens.c,0,,,,,
extr_linuxdriverss390scsizfcp_scsi.c_zfcp_scsi_set_fc_host_stats.c,0,,,,,
extr_linuxdriverss390scsizfcp_scsi.c_zfcp_scsi_adjust_fc_host_stats.c,0,,,,,
extr_linuxdriversscsiaacraidaacraid.h_aac_is_src.c,0,,,,,
extr_linuxdriverssbuscharenvctrl.c_envctrl_release.c,0,,,,,
extr_linuxdriverssbuscharoradax.c_dax_hv_errno.c,0,,1,,,
extr_linuxdriverss390netqeth_l3_main.c_qeth_l3_control_event.c,0,,,,,
extr_linuxdriverssbuscharenvctrl.c_envctrl_i2c_fan_status.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic79xx_core.c_ahd_acquire_seeprom.c,0,,1,,,
extr_linuxdriversscsiaic7xxxaic79xx_osm.h_ahd_cmd_get_scsi_status.c,0,,1,,,
extr_linuxdriversscsiaic7xxxaic79xx_osm.h_ahd_cmd_get_transaction_status.c,0,,1,,,
extr_linuxdriversscsiaacraidcommsup.c_is_safw_raid_volume.c,0,,1,,,
extr_linuxdriversscsi53c700.h_NCR_700_get_depth.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic7770.c_ahc_aic7770_setup.c,0,,,,,
extr_linuxdriverss390netqeth_core_main.c_qeth_mdio_read.c,0,,,,,
extr_linuxdriverss390netqeth_core_main.c_qeth_peer_func_level.c,0,1,2,,,
extr_linuxdriversscsi53c700.h_NCR_700_get_sense_cmnd.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic79xx_inline.h_ahd_sg_size.c,0,,1,,,
extr_linuxdriversscsiaacraidrx.c_aac_rx_select_comm.c,0,,,,,
extr_linuxdriversscsiNCR5380.h_NCR5380_dma_setup_none.c,0,,,,,
extr_linuxdriversscsiNCR5380.h_NCR5380_dma_xfer_none.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic79xx_inline.h_ahd_get_sense_buf.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic79xx_inline.h_ahd_get_sense_bufaddr.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic79xx_core.c_ahd_add_scb_to_free_list.c,0,,1,,,
extr_linuxdriversscsiaic7xxxaic79xx_core.c_ahd_softc_init.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic79xx_core.c_ahd_sync_tqinfifo.c,0,,1,,,
extr_linuxdriversscsiBusLogic.h_blogic_addcount.c,0,,,,,
extr_linuxdriversscsiBusLogic.h_blogic_inc_count.c,0,,1,,,
extr_linuxdriversscsiaic7xxxaic79xx_core.c_ahd_update_neg_request.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic79xx_core.c_ahd_verify_cksum.c,0,,1,,,
extr_linuxdriversscsiaic7xxxaic79xx_osm.c_ahd_dmamap_destroy.c,0,,1,,,
extr_linuxdriversscsiaacraidsa.c_aac_sa_restart_adapter.c,0,,1,,,
extr_linuxdriversscsiaic7xxxaic79xx_inline.h_ahd_name.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic79xx_inline.h_ahd_extract_mode_state.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic79xx_inline.h_ahd_build_mode_state.c,0,,1,,,
extr_linuxdriversscsiaha1740.c_aha1740_eh_abort_handler.c,0,,1,,,
extr_linuxdriversscsiaha1542.h_any2scsi.c,,,0,,,
extr_linuxdriversscsiaacraidsrc.c_aac_src_select_comm.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic79xx_core.c_ahd_find_syncrate.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic79xx_osm.c_ahd_dmamap_unload.c,0,,1,,,
extr_linuxdriversscsiaic7xxxaic79xx_osm.c_ahd_platform_abort_scbs.c,0,,1,,,
extr_linuxdriversscsiaacraidaacraid.h_aac_supports_2T.c,0,,1,,,
extr_linuxdriversscsiaacraidcommsup.c_fib_dealloc.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic7xxx_core.c_ahc_sync_tqinfifo.c,0,,1,,,
extr_linuxdriversscsiaic7xxxaic7xxx_core.c_ahc_update_neg_request.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic7xxx_osm.c_ahc_platform_flushwork.c,0,,1,,,
extr_linuxdriversscsiaic7xxxaic7xxx_osm.h_ahc_cmd_get_scsi_status.c,0,,1,,,
extr_linuxdriversscsiaic7xxxaic79xx_osm.h_ahd_perform_autosense.c,0,,1,,,
extr_linuxdriversscsiaic7xxxaic79xx_osm.h_ahd_platform_scb_free.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic7xxx_93cx6.c_ahc_verify_cksum.c,0,,1,,,
extr_linuxdriversscsiaic7xxxaic7xxx_osm.h_ahc_cmd_set_transaction_status.c,0,,1,,,
extr_linuxdriversscsiaic7xxxaic7xxx_osm.h_ahc_notify_xfer_settings_change.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic7xxx_osm.h_ahc_cmd_set_scsi_status.c,0,,1,,,
extr_linuxdriversscsiaic94xxaic94xx_scb.c_set_speed_mask.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic79xx_osm.h_ahd_get_transfer_dir.c,0,,,,,
extr_linuxdriversscsibfabfa_fcbuild.h_fc_bfa_speed_to_rpsc_operspeed.c,0,,,,,
extr_linuxdriversscsibfabfa_fcbuild.h_fc_get_ctresp_pyld_len.c,0,1,2,,,
extr_linuxdriversscsiaic7xxxaic7xxx_osm.h_ahc_get_sense_bufsize.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic7xxx_core.c_ahc_freeze_untagged_queues.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic7xxx_core.c_ahc_hscb_busaddr.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic7xxx_osm.h_ahc_scb_timer_reset.c,0,,1,,,
extr_linuxdriversscsibfabfa_fcbuild.h_fc_rpsc_operspeed_to_bfa_speed.c,0,,,,,
extr_linuxdriversscsiaic94xxaic94xx_dump.h_asd_dump_frame_rcvd.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic7xxx_osm.h_ahc_set_sense_residual.c,0,,,,,
extr_linuxdriversscsibfabfa_fcpim.c_bfa_ioim_profile_start.c,0,,1,,,
extr_linuxdriversscsiaic7xxxaic7xxx_osm.c_ahc_dmamap_destroy.c,0,,1,,,
extr_linuxdriversscsiaic7xxxaic7xxx_inline.h_ahc_name.c,0,,,,,
extr_linuxdriversscsiarmmsgqueue.c_msgqueue_free.c,0,,1,,,
extr_linuxdriversscsiaic7xxxaic79xx_osm.h_ahd_cmd_set_scsi_status.c,0,,1,,,
extr_linuxdriversscsiaic94xxaic94xx_dump.h_asd_dump_seq_state.c,0,,1,,,
extr_linuxdriversscsiaic7xxxaic7xxx_osm.h_ahc_get_transfer_length.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic79xx_osm.h_ahd_cmd_set_transaction_status.c,0,,1,,,
extr_linuxdriversscsiaic7xxxaic7xxx_core.c_ahc_set_unit.c,0,,1,,,
extr_linuxdriversscsiarm..NCR5380.h_NCR5380_dma_xfer_none.c,0,,,,,
extr_linuxdriversscsiarmacornscsi.c_acornscsi_cmdtype.c,0,1,2,,,
extr_linuxdriversscsiaic7xxxaic79xx_osm.h_ahd_set_sense_residual.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic79xx_osm.h_ahd_set_transaction_tag.c,0,,1,,,
extr_linuxdriversscsiaic7xxxaic7xxx_osm.h_ahc_cmd_get_transaction_status.c,0,,1,,,
extr_linuxdriversscsiarmacornscsi.c_acornscsi_datadirection.c,0,1,2,,,
extr_linuxdriversscsiarmarxescsi.c_arxescsi_dma_setup.c,0,,,,,
extr_linuxdriversscsiarmfas216.c_fas216_bus_phase.c,0,1,2,,,
extr_linuxdriversscsiaic7xxxaic79xx_osm.h_ahd_get_sense_residual.c,0,,,,,
extr_linuxdriversscsiaic94xxaic94xx_sds.c_asd_calc_flash_chksum.c,,,0,,,
extr_linuxdriversscsiaic7xxxaic79xx_osm.h_ahd_get_sense_bufsize.c,0,,,,,
extr_linuxdriversscsibfabfa_ioc.c_bfa_ioc_auto_recover.c,0,1,2,,,
extr_linuxdriversscsiaic94xxaic94xx_dev.c_asd_init_initiator_ddb.c,0,,1,,,
extr_linuxdriversscsiaic7xxxaic7xxx_pci.c_ahc_aic7870_setup.c,0,,,,,
extr_linuxdriversscsibfabfa_cs.h_bfa_trc_init.c,0,,,,,
extr_linuxdriversscsibe2iscsibe.h_amap_mask.c,,,0,,,
extr_linuxdriversscsibfabfa_core.c_bfa_iocfc_sm_stopped_entry.c,0,,1,,,
extr_linuxdriversscsibfabfa_ioc.h_bfa_cb_image_get_size.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic79xx_osm.h_ahd_get_transfer_length.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic79xx_osm.h_ahd_notify_xfer_settings_change.c,0,,,,,
extr_linuxdriversscsiarmarxescsi.c_arxescsi_dma_stop.c,0,,,,,
extr_linuxdriversscsiarmcumana_1.c_cumanascsi_dma_xfer_len.c,0,,,,,
extr_linuxdriversscsiatari_scsi.c_atari_scsi_dma_residual.c,0,,1,,,
extr_linuxdriversscsiatari_scsi.c_falcon_classify_cmd.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic7xxx_osm.c_ahc_dmamap_unload.c,0,,1,,,
extr_linuxdriversscsiaic7xxxaic7xxx_osm.c_ahc_platform_abort_scbs.c,0,,1,,,
extr_linuxdriversscsiam53c974.c_pci_esp_reset_dma.c,0,,1,,,
extr_linuxdriversscsiaic7xxxaic7xxx_osm.h_ahc_get_sense_residual.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic7xxx_osm.h_ahc_get_transfer_dir.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic7xxx_osm.h_ahc_set_transaction_tag.c,0,,1,,,
extr_linuxdriversscsibfabfa_fcs_rport.c_bfa_fcs_rport_set_del_timeout.c,0,1,2,,,
extr_linuxdriversscsibfabfa_fcs_rport.c_bfa_fcs_rport_set_max_logins.c,0,1,2,,,
extr_linuxdriversscsibfabfa_ioc_cb.c_bfa_ioc_cb_firmware_unlock.c,0,,1,,,
extr_linuxdriversscsiaic7xxxaic7xxx_pci.c_ahc_aic7892_setup.c,0,,,,,
extr_linuxdriversscsibfabfa_hw_ct.c_bfa_hwct_msix_get_rme_range.c,0,,,,,
extr_linuxdriversscsibe2iscsibe_iscsi.c_beiscsi_attr_is_visible.c,0,1,2,,,
extr_linuxdriversscsiatp870u.c_is885.c,0,,,,,
extr_linuxdriversscsibe2iscsibe_main.c_beiscsi_parse_pdu.c,0,,,,,
extr_linuxdriversscsiatp870u.c_is880.c,0,,,,,
extr_linuxdriversscsibfabfa_hw_cb.c_bfa_hwcb_msix_dummy.c,0,,1,,,
extr_linuxdriversscsibfabfa_fcs.h_bfa_fcs_itnim_get_nwwn.c,0,,,,,
extr_linuxdriversscsiaic7xxxaic7xxx_osm.h_ahc_perform_autosense.c,0,,1,,,
extr_linuxdriversscsiaic7xxxaic7xxx_osm.h_ahc_platform_scb_free.c,0,,,,,
extr_linuxdriversscsibfabfa_hw_ct.c_bfa_hwct_msix_dummy.c,0,,1,,,
extr_linuxdriversscsibfabfa_hw_cb.c_bfa_hwcb_msix_get_rme_range.c,0,,,,,
extr_linuxdriversscsibfabfa_fcs.h_bfa_fcs_itnim_get_maxfrsize.c,0,,,,,
extr_linuxdriversscsibfabfa_ioc.c_bfa_ioc_sm_uninit_entry.c,0,,1,,,
extr_linuxdriversscsibfabfa_cs.h_bfa_trc_stop.c,0,,1,,,
extr_linuxdriversscsibfabfa_fcs_lport.c_bfa_fcs_fdmi_convert_speed.c,0,1,2,,,
extr_linuxdriversscsibfabfa_fcs_lport.c_bfa_fcs_get_base_port.c,0,,1,,,
extr_linuxdriversscsibfabfa_fcs_lport.c_bfa_fcs_lport_n2n_init.c,0,,1,,,
extr_linuxdriversscsibfabfa_fcs_lport.c_bfa_fcs_vport_cleanup.c,0,,1,,,
extr_linuxdriversscsibnx2ibnx2i_hwi.c_bnx2i_power_of2.c,0,1,2,,,
extr_linuxdriversscsibnx2ibnx2i_iscsi.c_bnx2i_attr_is_visible.c,0,1,2,,,
extr_linuxdriversscsibfabfa_fcbuild.c_fc_prli_parse.c,0,,,,,
extr_linuxdriversscsibfabfa_fcs.h_bfa_fcs_itnim_get_port.c,0,,,,,
extr_linuxdriversscsibfabfa_fcs.h_bfa_fcs_lport_get_drvport.c,0,,,,,
extr_linuxdriversscsibfabfa_fcs.h_bfa_fcs_rport_get_halrport.c,0,,,,,
extr_linuxdriversscsiarm..NCR5380.h_NCR5380_dma_residual_none.c,0,,1,,,
extr_linuxdriversscsibfabfa_fcs.h_bfa_fcs_itnim_get_fcid.c,0,,,,,
extr_linuxdriversscsibfabfa_fcpim.c_bfa_itnim_meminfo.c,0,,,,,
extr_linuxdriversscsibfabfa_fcpim.h_bfa_ioim_get_index.c,0,1,2,,,
extr_linuxdriversscsicsiostorcsio_rnode.c_csio_is_rnode_wka.c,0,1,2,,,
extr_linuxdriversscsicsiostorcsio_hw.c_cc_to_fwcap_pause.c,0,,,,,
extr_linuxdriversscsibfabfa_ioc.c_bfa_iocpf_sm_reset_entry.c,0,,,,,
extr_linuxdriversscsibfabfa_ioc.c_fwhdr_is_ga.c,0,,,,,
extr_linuxdriversscsibfabfa_fcs.h_bfa_fcs_itnim_get_halitn.c,0,,,,,
extr_linuxdriversscsibfabfa_core.c_bfa_cfg_get_default.c,0,,,,,
extr_linuxdriversscsibfabfa_fcpim.h_bfa_ioim_maxretry_reached.c,0,,1,,,
extr_linuxdriversscsibfabfa_svc.c_bfa_fcxp_get_reqbufsz.c,0,,,,,
extr_linuxdriversscsich.c_ch_elem_to_typecode.c,0,,,,,
extr_linuxdriversscsibfabfa_ioc.c_bfa_ioc_flash_fwver_valid.c,0,,1,,,
extr_linuxdriversscsibfabfa_fcs.h_bfa_fcs_itnim_get_drvitn.c,0,,,,,
extr_linuxdriversscsibfabfad_bsg.c_bfad_im_bsg_timeout.c,0,,1,,,
extr_linuxdriversscsibnx2fcbnx2fc_fcoe.c_bnx2fc_abort_io.c,0,,1,,,
extr_linuxdriversscsibfabfa_fcbuild.c_fc_abts_rsp_parse.c,0,,1,,,
extr_linuxdriversscsibfabfa_fcs_lport.c_bfa_fcs_lport_loop_init.c,0,,1,,,
extr_linuxdriversscsibfabfa_fcs_lport.c_bfa_fcs_lport_loop_offline.c,0,,1,,,
extr_linuxdriversscsicsiostorcsio_hw.c_csio_evtq_start.c,0,,1,,,
extr_linuxdriversscsicsiostorcsio_hw.c_fwcap_to_fwspeed.c,0,1,2,,,
extr_linuxdriverss390blockdasd.c__wait_for_device.c,0,,,,,
extr_linuxdriversscsicsiostorcsio_hw_chip.h_csio_is_t6.c,0,1,2,,,
extr_linuxdriversscsicxgbicxgb4icxgb4i.c_act_open_rpl_status_to_errno.c,0,1,2,,,
extr_linuxdriversscsicsiostorcsio_hw.c_fwcaps32_to_caps16.c,0,1,2,,,
extr_linuxdriversscsicsiostorcsio_lnode.c_csio_scan_done.c,0,,,,,
extr_linuxdriversscsibfabfa_port.c_bfa_port_set_dportenabled.c,0,,1,,,
extr_linuxdriversscsibfabfa_svc.c_bfa_fcport_reset_linkinfo.c,0,,,,,
extr_linuxdriversscsibfabfa_svc.h_bfa_uf_get_frmlen.c,0,,1,,,
extr_linuxdriversscsibfabfad.c_bfad_update_hal_cfg.c,0,,,,,
extr_linuxdriversscsicsiostorcsio_hw_t5.c_csio_t5_flash_cfg_addr.c,0,,1,,,
extr_linuxdriversrtcrtc-tps6586x.c_to_tps6586x_dev.c,0,,,,,
extr_linuxdriversscsicsiostorcsio_hw_chip.h_csio_is_t5.c,0,1,2,,,
extr_linuxdriversscsicxgbicxgb3i..libcxgbi.h_cxgbi_sock_compute_wscale.c,0,1,2,,,
extr_linuxdriversscsibfabfa_fcs.c_bfa_fcs_update_cfg.c,0,,,,,
extr_linuxdriversscsibfabfa_fcs.h_bfa_fcs_itnim_get_pwwn.c,0,,,,,
extr_linuxdriversscsicsiostorcsio_attr.c_csio_set_rport_loss_tmo.c,0,,1,,,
extr_linuxdriversscsicxgbicxgb4icxgb4i.c_is_neg_adv.c,0,1,2,,,
extr_linuxdriversscsicxgbicxgb4icxgb4i.c_sgl_len.c,0,1,2,,,
extr_linuxdriversscsicxgbicxgb3icxgb3i.c_act_open_rpl_status_to_errno.c,0,1,2,,,
extr_linuxdriversscsicxgbicxgb4i..libcxgbi.h_cxgbi_sock_compute_wscale.c,0,1,2,,,
extr_linuxdriversscsicsiostorcsio_hw.h_csio_core_ticks_to_us.c,0,,1,,,
extr_linuxdriversscsicxgbicxgb3i..libcxgbi.h_cxgbi_sock_is_established.c,0,,1,,,
extr_linuxdriversscsicxgbilibcxgbi.c_cxgbi_attr_is_visible.c,0,1,2,,,
extr_linuxdriversscsicxgbilibcxgbi.c_cxgbi_build_sw_tag.c,0,1,2,,,
extr_linuxdriversscsicsiostorcsio_hw.c_fwcaps16_to_caps32.c,0,1,2,,,
extr_linuxdriversscsibnx2fcbnx2fc_fcoe.c_bnx2fc_rport_terminate_io.c,0,,1,,,
extr_linuxdriversscsicxgbicxgb3icxgb3i.c_abort_status_to_errno.c,0,,,,,
extr_linuxdriversscsich.c_ch_check_voltag.c,,,0,,,
extr_linuxdriversscsich.c_ch_checkrange.c,0,,,,,
extr_linuxdriversscsicxgbicxgb4icxgb4i.c_abort_status_to_errno.c,0,,,,,
extr_linuxdriversscsicxgbilibcxgbi.h_cxgbi_sock_compute_wscale.c,0,1,2,,,
extr_linuxdriversscsicxgbilibcxgbi.h_cxgbi_sock_is_closing.c,0,,1,,,
extr_linuxdriversscsidpt_i2o.c_adpt_cmd_to_context.c,0,,1,,,
extr_linuxdriversscsidpt_i2o.c_dma_low.c,0,1,2,,,
extr_linuxdriversscsidc395x.c_tagq_blacklist.c,0,,1,,,
extr_linuxdriversscsidevice_handlerscsi_dh_alua.c_print_alua_state.c,0,1,2,,,
extr_linuxdriversscsibnx2fcbnx2fc_hwi.c_bnx2fc_return_rqe.c,0,,,,,
extr_linuxdriversscsicsiostorcsio_hw.h_csio_us_to_core_ticks.c,0,,1,,,
extr_linuxdriversscsicxgbicxgb3i..libcxgbi.h_cxgbi_sock_is_closing.c,0,,1,,,
extr_linuxdriversscsidevice_handlerscsi_dh_emc.c_clariion_check_sense.c,0,,,,,
extr_linuxdriversscsidevice_handlerscsi_dh_emc.c_clariion_prep_fn.c,0,,,,,
extr_linuxdriversscsicxgbicxgb4i..libcxgbi.h_cxgbi_sock_is_closing.c,0,,1,,,
extr_linuxdriversscsicxgbilibcxgbi.c_cxgbi_decode_sw_tag.c,0,,,,,
extr_linuxdriversscsicsiostorcsio_wr.c_csio_is_new_iqwr.c,0,,,,,
extr_linuxdriversscsicxlflashsuperpipe.c_marshal_udir_to_rele.c,0,,,,,
extr_linuxdriversscsicsiostorcsio_wr.c_csio_wr_qstat_pgsz.c,0,,1,,,
extr_linuxdriversscsicxlflashcommon.h_afu_is_irqpoll_enabled.c,0,,1,,,
extr_linuxdriversscsicxlflashmain.h_cxlflash_assign_ops.c,0,,1,,,
extr_linuxdriversscsicxlflashvlun.c_ba_space.c,0,,,1,,
extr_linuxdriversscsicxgbilibcxgbi.c_cxgbi_sock_find_best_mtu.c,0,,,,,
extr_linuxdriversscsicsiostorcsio_wr.c_csio_wr_avail_qcredits.c,0,,,,,
extr_linuxdriversscsicxlflashvlun.c_get_num_ports.c,0,1,2,,,
extr_linuxdriversscsicxlflashvlun.c_marshal_clone_to_rele.c,0,,,,,
extr_linuxdriversscsibfabfa_ioc_ct.c_bfa_ioc_set_ctx_hwif.c,0,,,,,
extr_linuxdriversscsicxlflashsuperpipe.c_marshal_det_to_rele.c,0,,,,,
extr_linuxdriversscsicxlflashvlun.c_marshal_virt_to_resize.c,0,,,,,
extr_linuxdriversscsibfabfa_ioc_cb.c_bfa_ioc_cb_isr_mode_set.c,0,,1,,,
extr_linuxdriversscsiesas2resas2r_targdb.c_esas2r_targ_db_find_next_present.c,0,,,,,
extr_linuxdriversscsiesp_scsi.c_compose_result.c,0,1,2,,,
extr_linuxdriversscsidc395x.c_nop0.c,0,,,,,
extr_linuxdriversscsidc395x.c_nop1.c,0,,,,,
extr_linuxdriversscsicxlflashsuperpipe.c_marshal_rele_to_resize.c,0,,,,,
extr_linuxdriversscsicxgbicxgb4i..libcxgbi.h_cxgbi_sock_is_established.c,0,,1,,,
extr_linuxdriversscsihisi_sashisi_sas_main.c_hisi_sas_get_ncq_tag.c,0,,,,,
extr_linuxdriversscsihisi_sashisi_sas_main.c_hisi_sas_get_prog_phy_linkrate_mask.c,0,,,,,
extr_linuxdriversscsicxgbilibcxgbi.h_cxgbi_sock_is_established.c,0,,1,,,
extr_linuxdriversscsicxlflashcommon.h_afu_has_cap.c,0,,1,,,
extr_linuxdriversscsifnicfcpio.h_fcpio_tag_id_dec.c,0,,,,,
extr_linuxdriversscsifnicfcpio.h_fcpio_tag_id_enc.c,0,,1,,,
extr_linuxdriversscsidc395x.c_msgin_completed.c,0,,1,,,
extr_linuxdriversscsiesp_scsi.c_esp_set_all_config3.c,0,,,,,
extr_linuxdriversscsifcoefcoe_ctlr.c_fcoe_ctlr_fcf_usable.c,0,,1,,,
extr_linuxdriversscsicsiostorcsio_hw.c_csio_evtq_stop.c,0,,1,,,
extr_linuxdriversscsiesas2resas2r_init.c_esas2r_get_model_name_short.c,0,,,,,
extr_linuxdriversscsiesas2resas2r_int.c_esas2r_dummy_complete.c,0,,,,,
extr_linuxdriversscsiesp_scsi.c_esp_info.c,0,,1,,,
extr_linuxdriversscsiesp_scsi.c_esp_check_command_len.c,0,,,,,
extr_linuxdriversscsiesp_scsi.c_esp_dma_length_limit.c,0,,1,,,
extr_linuxdriversscsidpt_i2o.c_dpt_dma64.c,0,,1,,,
extr_linuxdriversscsiesp_scsi.c_esp_log_fill_regs.c,0,,,,,
extr_linuxdriversscsifnicvnic_rq.h_fnic_rq_return_descs.c,0,,1,,,
extr_linuxdriversscsiesas2resas2r_flash.c_get_fi_adap_type.c,0,,,,,
extr_linuxdriversscsiesas2resas2r_init.c_esas2r_get_model_name.c,0,,,,,
