name,int-boundsO0,int-boundsO2,int-boundsO3,int-boundsOz,big-arrO0,big-arrO2,big-arrO3,big-arrOz,big-arr-10xO0,big-arr-10xO2,big-arr-10xO3,big-arr-10xOz,linkedO0,linkedO2,linkedO3,linkedOz,dlinkedO0,dlinkedO2,dlinkedO3,dlinkedOz,bintreeO0,bintreeO2,bintreeO3,bintreeOz
extr_linuxdriversnetethernetfreescalegianfar.h_gfar_has_errata.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_radare2librasmarchxtensagnuxtensa-modules.c_Opcode_mula_dd_lh_lddec_Slot_inst_encode.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversmediaplatformexynos4-isfimc-core.h_set_frame_bounds.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversusbchipideaotg_fsm.h_ci_otg_fsm_work.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversgpudrmmsmdispdpu1dpu_encoder_phys_vid.c_dpu_encoder_phys_vid_init_ops.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriverslightnvmpblk-core.c_pblk_line_is_full.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversgpudrmmsmdsidsi.xml.h_DSI_14nm_PHY_LN_TIMING_CTRL_9_TA_SURE.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversscsihpsa.c_hpsa_is_cmd_idle.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_libuiunixchild.c_uiprivChildWidget.c,479,479,479,479,479,479,479,479,479,479,479,479,,,,,,,,,,,,
extr_linuxarchshmmcache.c_compute_alias.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_radare2librasmpasm_lm32.c_is_invalid_imm5_instr.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversscsismartpqismartpqi_init.c_pqi_ctrl_offline.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxarchx86xenp2m.c_p2m_top_mfn_p_init.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_gitbuiltinpack-redundant.c_pack_list_size.c,1,1,1,1,,,,,,,,,10000,10000,10000,10000,,,,,,,,
extr_linuxfscachefilesproc.c_cachefiles_histogram_next.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_reactossdklib3rdpartyadnssrcinternal.h_ctype_whitespace.c,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,,,,,,
extr_hashcatsrcthread.c_bypass.c,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
extr_mpvvideooutgpuvideo.c_gl_video_set_fb_depth.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_micropythonportsstm32usbhostClassAUDIOSrcusbh_audio.c_USBH_AUDIO_InputStream.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_curllibtimeval.c_Curl_timediff.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxkernellockingrtmutex.h_debug_rt_mutex_detect_deadlock.c,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
extr_raspberry-pi-osexerciseslesson031xdfm1srcprintf.c_a2d.c,13,13,13,13,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
extr_php-srcsapicliphp_cli_server.c_php_cli_server_sigint_handler.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_radare2librasmarchxtensagnuxtensa-modules.c_Opcode_dpfw_Slot_inst_encode.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_reactoswin32ssgdigdi32winemfdrvdc.c_MFDRV_CloseFigure.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversscsilpfclpfc_attr.c_lpfc_set_rport_loss_tmo.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdrivershwtracingintel_thmsu.h_msc_data_sz.c,1916,1916,1916,1916,1916,1916,1916,1916,1916,1916,1916,1916,,,,,,,,,,,,
extr_linuxdriversatmhorizon.c_rx_q_entry_to_length.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxsamplesbpfxdpsock_user.c_umem_nb_avail.c,100,100,100,100,250,250,250,250,10,10,10,10,,,,,,,,,,,,
extr_linuxdriversgpudrmmsmdispmdp4mdp4_plane.c_mdp4_get_frame_format.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_emscriptentestsnbody-javaorg_apache_harmony_luni_platform_IFileSystem.c_org_apache_harmony_luni_platform_IFileSystem_PUT_O_WRONLY.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_darwin-xnubsdnetroute.c_set_primary_ifscope.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversgpudrmamddisplaydcdce110dce110_compressor.c_align_to_chunks_number_per_line.c,256,256,256,256,256,256,256,256,256,256,256,256,,,,,,,,,,,,
extr_linuxdriversnetwirelessmarvelllibertasethtool.c_lbs_ethtool_set_wol.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversusbhostdwc_otgdwc_otg_cil.c_dwc_otg_get_param_dev_out_nak.c,479,479,479,479,479,479,479,479,479,479,479,479,,,,,,,,,,,,
extr_linuxdriverspcipcieportdrv.h_set_service_data.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_micropythonliboofatfsff.c_dbc_1st.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_radare2shlrgdbsrcutils.c_int2hex.c,-1,-1,-1,-1,-1,-1,-1,-1,97,97,97,97,,,,,,,,,,,,
extr_linuxdriversgpudrmmsmadrenoa5xx.xml.h_A5XX_GRAS_CL_GUARDBAND_CLIP_ADJ_HORZ.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_FFmpeglibavfiltervf_hysteresis.c_is_empty.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriverspowersupplys3c_adc_battery.c_calc_full_volt.c,110,110,110,110,320,320,320,320,10,10,10,10,,,,,,,,,,,,
extr_linuxfshpfsname.c_upcase.c,q,q,q,q,v,v,v,v,k,k,k,k,,,,,,,,,,,,
extr_linuxdriversgpudrmmsmdispmdp5mdp5.xml.h_MDP5_INTF_ACTIVE_VSTART_F0_VAL.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversnetethernetnetronomenfpbpf..nfp_app.h_nfp_app_has_tc.c,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
extr_linuxdrivershwmonw83627ehf.c_step_time_from_reg.c,10000,10000,10000,10000,25500,25500,25500,25500,1000,1000,1000,1000,,,,,,,,,,,,
extr_radare2librasmarchxtensagnuxtensa-modules.c_Opcode_msub_s_Slot_inst_encode.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversregulatorlp8788-buck.c_lp8788_is_valid_buck_addr.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_emscriptensystemliblibcmuslsrcsearchtsearch_avl.c_delta.c,-250,-250,-250,-250,-250,-250,-250,-250,-250,-250,-250,-250,,,,,,,,,,,,
extr_linuxdriversnetwirelessrealtekrtlwifibtcoexisthalbtcoutsrc.c_halbtc_is_wifi_uplink.c,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
extr_darwin-xnulibsyscallwrappersspawnposix_spawn.c_posix_spawnattr_setflags.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_tenginesrccorengx_connection.c_ngx_clone_listening.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversmfdwm8998-tables.c_wm8998_readable_register.c,0,0,0,0,1,1,1,1,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversgpudrmmsmdispmdp5mdp5.xml.h_MDP5_CTL_LAYER_REG_VIG1.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxtoolsperfutilintel-pt-decoder..cpumap.h_cpu_map__id_to_cpu.c,100,100,100,100,255,255,255,255,10,10,10,10,,,,,,,,,,,,
extr_radare2librasmarchxtensagnuxtensa-modules.c_Opcode_callx8_Slot_inst_encode.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversscsises.c_ses_process_descriptor.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxtoolsperfutilintel-pt-decoderintel-pt-insn-decoder.c_intel_pt_insn_type.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriverss390scsizfcp_scsi.c_zfcp_scsi_set_rport_dev_loss_tmo.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdrivershwmonrpi-poe-fan.c_rpi_poe_fan_get_cur_state.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_h2odepsmrubymrbgemsmruby-timesrctime.c_is_leapyear.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_HLSQ_CONTROL_2_REG_FACENESSREGID.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversgpudrmrcar-durcar_lvds.c_rcar_lvds_lvdpllcr_gen3.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxsoundpciemu10k1emumixer.c_snd_emu10k1_attn_info.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversstagingrtl8192uieee80211ieee80211.h_ieee80211_get_scans.c,479,479,479,479,479,479,479,479,479,479,479,479,,,,,,,,,,,,
extr_linuxarchpowerpcperfcore-book3s.c_pmc_overflow_power7.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxarchx86kvmx86.h_kvm_clear_interrupt_queue.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversnetethernetsamsungsxgbesxgbe_desc.c_sxgbe_set_rx_int_on_com.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversscsisd.c_sd_pr_type.c,a,a,a,a,a,a,a,a,a,a,a,a,,,,,,,,,,,,
extr_linuxsoundx86intel_hdmi_audio.c_had_chmap_ctl_info.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_reactosdll3rdpartylibtifftif_dirread.c_TIFFReadDirEntryCheckedSbyte.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_mimikatzmodulesrpckull_m_rpc_ms-drsr_c.c_SRV_IDL_DRSReplicaAddNotImplemented.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxarchpowerpcperfperf_regs.c_perf_reg_validate.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversnetethernetbroadcombnx2xbnx2x_link.c_bnx2x_phy_selection.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxsoundcorepcm_misc.c_snd_pcm_limit_hw_rates.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_reactosdriversfilesystemsbtrfszstdzstd_ldm.c_ZSTD_ldm_updateHash.c,100,100,100,100,255,255,255,255,10,10,10,10,,,,,,,,,,,,
extr_FFmpeglibavcodecscpr.c_get_freq.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversnetethernetqlogicqlgeqlge_main.c_ql_update_mac_hdr_len.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversnetwirelessrealtekrtlwifirtl8821ae..btcoexist..pci.h_calc_fifo_space.c,99,99,99,99,254,254,254,254,9,9,9,9,,,,,,,,,,,,
extr_linuxdriversvlynqvlynq.c_vlynq_set_local_irq.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversgpudrmmsmadrenoa5xx.xml.h_A5XX_RB_RESOLVE_CNTL_1_X.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_ccvlibcuda..ccv.h_ccv_rect_is_zero.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxsoundpcirme9652rme9652.c_rme9652_adat1_in.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversirqchipirq-imgpdc.c_hwirq_is_syswake.c,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
extr_linuxdriversnetwirelessbroadcomb43legacymain.h_b43legacy_freq_to_channel_bg.c,-461,-461,-461,-461,-430,-430,-430,-430,-479,-479,-479,-479,,,,,,,,,,,,
extr_linuxtoolsperfutildata.h_perf_data__is_read.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversmediatunersmt2060.c_mt2060_get_if_frequency.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversstagingrtl8188eucorertw_mlme_ext.c_DoReserved.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_seafilelibutils.c_hexval.c,13,13,13,13,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,,,,,,,,,,,,
extr_openssltesthandshake_helper.c_handshake_status.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_darwin-xnubsdkernkpi_mbuf.c_mbuf_setlen.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxsoundpcihdahda_proc.c_get_jack_connectivity.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversmediai2csoc_cameraov5642.c_ov5642_g_mbus_config.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxnetdccpproto.c_dccp_need_reset.c,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
extr_linuxarchpowerpckernelptrace.c_set_user_dscr.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversspispi-rockchip.c_rockchip_spi_max_transfer_size.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversstagingcomedidriverscb_pcidas64.c_adc_upper_write_ptr_code.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversgpudrmvirtiovirtgpu_prime.c_virtgpu_gem_prime_mmap.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxsamplesvfio-mdevmdpy.c_mdpy_get_device_info.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversscsiosdosd_initiator.c_osd_sec_parms_set_in_offset.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriverss390blockdasd_fba.c_ccw_write_no_data.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversnetwirelessintelipw2x00ipw2200.c_ipw_wpa_enable.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversnetethernetnetronomenfpflower..nfp_net.h_nfp_net_running.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversnetethernetbroadcombgmac.c_bgmac_get_sset_count.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_reactosmodulesrosappsapplicationssysutilsutilspicemodulevga.c_SetForegroundColorVga.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxfsopenpromfsinode.c_is_string.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversgpudrmvc4vc4_txp.c_vc4_txp_connector_detect.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxsoundaoacodecsonyx.c_onyx_snd_inputgain_info.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_hashcatsrcmodulesmodule_00100.c_module_init.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversrtcrtc-lp8788.c__to_tm_wday.c,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
extr_reactoswin32ssprintingbasespoolsvrpcstubs.c__RpcEnumPerMachineConnections.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversmediausbpvrusb2pvrusb2-hdw.c_ctrl_isdirty_input.c,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
extr_linuxdriversnetwirelessathath10kdebugfs_sta.c_get_err_str.c,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,
extr_reactossdklib3rdpartyfreetypesrcwinfontswinfnt.c_fnt_cmap_char_index.c,-378,-378,-378,-378,-223,-223,-223,-223,-468,-468,-468,-468,,,,,,,,,,,,
extr_swayswayinputkeyboard.c_state_add_key.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversmediadvb-frontendsix2505v.c_ix2505v_get_frequency.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_labenginecoderenderergl2tr_init.c_R_GetModeInfo.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversgpudrmamddisplaydcdcn10dcn10_dpp_dscl.c_dpp1_dscl_is_lb_conf_valid.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_kphp-kdbstoragestorage-engine.c_memcache_get_start.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_SoftEtherVPNsrcCedarServer.c_SetGlobalServerFlag.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversusbgadgetudcnet2280.c_type_string.c,v,v,v,v,v,v,v,v,v,v,v,v,,,,,,,,,,,,
extr_radare2librasmarchxtensagnuxtensa-modules.c_Opcode_rsr_excsave7_Slot_inst_encode.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriverscryptoixp4xx_crypto.c_crypt_virt2phys.c,67343008,67343008,67343008,67343008,78016528,78016528,78016528,78016528,67343008,67343008,67343008,67343008,,,,,,,,,,,,
extr_linuxdrivershwmonf71805f.c_in_to_reg.c,12,12,12,12,32,32,32,32,0,0,0,0,,,,,,,,,,,,
extr_radare2librasmarchtms320c55x_plushashtable.c_get_hashfunc_12.c,374,374,374,374,374,374,374,374,374,374,374,374,,,,,,,,,,,,
extr_linuxdriverspcmciasa11xx_base.h_sa1100_pcmcia_mecr_bs.c,4294,4294,4294,4294,4294,4294,4294,4294,4294,4294,4294,4294,,,,,,,,,,,,
extr_linuxsoundsoccodecstda7419.c_tda7419_vol_get_value.c,100,100,100,100,255,255,255,255,10,10,10,10,,,,,,,,,,,,
extr_linuxdrivershwmonaspeed-pwm-tacho.c_aspeed_pwm_cz_get_cur_state.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriverspinctrlpinctrl-lpc18xx.c_lpc18xx_pconf_get_usb1.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_radare2librasmarchtms320tms320_dasm.c_get_t_str.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_emscriptentestsluasrclobject.c_luaO_fb2int.c,24576,24576,24576,24576,,,,,10,10,10,10,,,,,,,,,,,,
extr_linuxdriversnetethernetqlogicnetxennetxen_nic_main.c_netxen_nic_init_coalesce_defaults.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_darwin-xnuosfmkkerntask.c_task_cpu_usage_monitor_ctl.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxkernelpowerqos.c_pm_qos_set_value.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversiiolightlm3533-als.c_lm3533_als_get_target_reg.c,600,600,600,600,1530,1530,1530,1530,60,60,60,60,,,,,,,,,,,,
extr_linuxdriversgpuhost1xhwhost1x02_hardware.h_host1x_opcode_imm.c,1080295524,1080295524,1080295524,1080295524,1090453759,1090453759,1090453759,1090453759,1074397194,1074397194,1074397194,1074397194,,,,,,,,,,,,
extr_radare2librasmarchxtensagnuxtensa-modules.c_Opcode_dsync_Slot_inst_encode.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversblockdrbddrbd_nl.c_resource_is_supended.c,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
extr_reactossdklib3rdpartylibsampleratesrc_zoh.c_zoh_get_description.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversstagingrtl8723bshalHalPhyRf_8723B.c_ConfigureTxpowerTrack_8723B.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversgpudrmmsmadrenoadreno_pm4.xml.h_CP_DRAW_INDX_2_1_INDEX_SIZE.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversmediausbgspcagspca.c_vidioc_g_input.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_FFmpeglibavfiltervf_zscale.c_convert_primaries.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversnetethernetapmxgenexgene_enet_hw.c_xgene_enet_parse_error.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversnetieee802154mac802154_hwsim.c_hwsim_hw_ed.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversmfdstmpe.c_stmpe24xx_get_altfunc.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_opensslsslstatemextensions.c_init_session_ticket.c,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
extr_linuxdriversgpudrmrockchiprockchip_drm_vop.h_scl_get_vskiplines.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversdmash..dmaengine.h_dma_cookie_init.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversusbhostr8a66597.h_get_syscfg_reg.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxarchs390hypfsinode.c_hypfs_add_dentry.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_opensslcryptoengineeng_lib.c_ENGINE_set_ctrl_function.c,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
extr_linuxdriversmediadvb-frontendsor51211.c_or51211_read_ucblocks.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversgpudrmmsmhdmihdmi.xml.h_HDMI_I2C_TRANSACTION_REG_CNT.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversiioadcstx104.c_stx104_gpio_get_direction.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversrapidiodevices....dmadmaengine.h_dma_set_residue.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversnetethernetmellanoxmlx4eq.c_mlx4_num_eq_uar.c,121,121,121,121,121,121,121,121,121,121,121,121,,,,,,,,,,,,
extr_linuxtoolslibbpflibbpf.c_bpf_object__kversion.c,479,479,479,479,479,479,479,479,479,479,479,479,,,,,,,,,,,,
extr_linuxfslockdsvcsubs.c_file_hash.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_labenginecodebspcportals.c_VisibleContents.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxsoundpciice1712aureon.c_wm_pcm_vol_info.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversnetethernetintelixgbixgb_main.c_ixgb_fix_features.c,100,100,100,100,255,255,255,255,10,10,10,10,,,,,,,,,,,,
extr_scrcpyappsrcinput_manager.c_is_outside_device_screen.c,0,0,0,0,1,1,1,1,0,0,0,0,,,,,,,,,,,,
extr_php-srcsapilitespeedlsapilib.c_LSAPI_Set_Max_Idle_Children.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxfsocfs2suballoc.h_ocfs2_which_suballoc_group.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversmediadvb-frontendslgs8gl5.c_lgs8gl5_read_ucblocks.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversscsibfabfa_cs.h_bfa_trc_init.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversstagingrtl8712rtl871x_ioctl_rtl.c_oid_rt_ap_set_passphrase_hdl.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversgpudrmamdamdgpuamdgpu_dpm.c_amdgpu_is_internal_thermal_sensor.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxnetcephmessenger.c_con_flag_valid.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_mongooseexamplesPIC32mqtt_clientfirmwaresrcsystem_configmx795_CC3100_e16frameworksystemconsolesrcsys_console_static.c_SYS_CONSOLE_Status.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversnetwirelessrealtekrtlwifirtl8723aephy.c__rtl8723e_phy_dbm_to_txpwr_idx.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversmediausbdvb-usbpctv452e.c_pctv452e_i2c_func.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_redissrcquicklist.c_quicklistSetCompressDepth.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversmediadvb-frontendsdib7000p.c_map_addr_to_serpar_number.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxsoundi2cotherak4114.c_snd_ak4114_spdif_pinfo.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxarchpowerpckvmbook3s_64_mmu_host.c_kvmppc_sid_hash.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversnetethernetinteligbigb_main.c_is_any_cbs_enabled.c,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
extr_linuxdriverspowersupplytwl4030_charger.c_twl4030_bci_property_is_writeable.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxtoolsperfutilscripting-engines..thread.h_thread__exited.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversgpudrmmsmdispdpu1dpu_hw_ctl.c_dpu_hw_ctl_clear_pending_flush.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_BGAQRCode-Androidzbarsrcmainjnilibiconv-1.15libcp874.h_cp874_wctomb.c,1,1,1,1,0,0,0,0,1,1,1,1,,,,,,,,,,,,
extr_linuxdriversnetethernetbroadcombnxtbnxt_ethtool.c_get_ethtool_ipv6_rss.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversnetwirelessbroadcombrcm80211brcmsmacdma.c_dma_align_sizetobits.c,6,6,6,6,7,7,7,7,3,3,3,3,,,,,,,,,,,,
extr_hashcatsrcmodulesmodule_12200.c_module_init.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversnetveth.c_veth_ptr_to_xdp.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversclocksourcenomadik-mtu.c_nmdk_clkevt_set_oneshot.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
